Reporting starts,Reporting ends,Campaign name,Reach,Impressions,Link clicks,Landing page views,Post engagement,3-second video plays,ThruPlays,Post comments,Post saves,Post reactions,Post shares,Video plays at 50%,Leads,Amount Spent
22/07/2021,22/07/2021,0016_CPMR_TEST_UAE_Nov'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_CPLPV_KSA_Nov'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_CPMR_KSA_Nov'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_CPMR_Auction_Egypt_Nov'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_Egypt_CPC_Nov'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_CPE_Egypt_Nov'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_Egypt_Remarketing_Nov'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_CPLPV_Egypt_Nov'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_Egypt_CPA_CRM_Nov'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_Egypt_CPA_PreOrder_Nov'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_Remarketing_CPC_KSA_Oct'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_CPMR_KSA_Oct'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_CPLPV_KSA_Oct'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_CPMR_Auction_Egypt_Oct'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_Egypt_CPC_Oct'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_Egypt_Remarketing_Oct'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_CPMR_R&F_Egypt_Oct'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_CPLPV_Egypt_Oct'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_Egypt_CPA_PreOrder_Oct'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_Egypt_CPA_CRM_Oct'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_CPE_Egypt_Oct'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_CPV_ND_KSA_Sept'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_CPMR_KSA_ND_Sep'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_Egypt_CPA_CRM_Sept'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_CPV_KSA_Sept'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_CPE_Egypt_Sept'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_Egypt_Remarketing_Sept'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_CPC_KSA_Sept'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_Egypt_Remarketing_Conversion_Sept'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_CPC_Egypt_Sept'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_CPLPV_Egypt_Sept'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_Egypt_CPA_PreOrder_Sept'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_CPMR_Egypt_Sept'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_Egypt_CPA_Aug'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_CPLPV_KSA_Aug'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_Remarketing_CPC_KSA_Aug'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_CPC_KSA_Aug'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_CPLPV_Egypt_Aug'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_CPMR_KSA_Aug'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_CPE_Egypt_Aug'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_CPC_Egypt_Aug'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_CPMR_Egypt_Aug'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_Remarketing_UAE_JulyAugSepOct'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_CPL_Qatar_July'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_CPMR_UAE_JulyAugSeptOct'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_CPA_UAE_Conversions_Orders_JulyAugSepOct'21,14748,19618,107,72,115,,,2,2,3,1,,,351.42
22/07/2021,22/07/2021,0016_CPLPV_UAE _JulyAugSepOct'21_Copy,14236,27128,163,64,163,,,,,,,,,209.14
22/07/2021,22/07/2021,0016_CPLPV_UAE_JulyAugSepOct'21,14320,26643,178,73,179,,,,,1,,,,208.81
22/07/2021,22/07/2021,0016_Awareness_CPC_UAE_JulyAugSepOct'21,22528,29807,655,24,3447,2773,607,,,19,,362,,223
22/07/2021,22/07/2021,0016_L_CPC_Egypt_July'21 – Copy,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_L_CPC_Egypt_July'21,32064,34928,881,119,3217,2303,458,16,2,10,5,697,,35.51
22/07/2021,22/07/2021,0016_L_CPE_Egypt_July'21,82913,89542,2,,53975,53967,33369,,,6,,39096,,263.02
22/07/2021,22/07/2021,0016_L_CPL_Egypt_July'21,11296,13050,47,5,57,,,5,,3,2,,8,57.87
22/07/2021,22/07/2021,0016_L_CPMR_Egypt_July'21,94992,98658,925,96,13895,12924,1730,14,3,29,,625,1,183.85
22/07/2021,22/07/2021,0016_CPMR_KSA_July'21,43481,45084,21,,5570,5488,556,1,,59,1,556,,399.38
22/07/2021,22/07/2021,0016_CPMR_KSA_June'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_CPA_Qatar_May'21_SignUps,20120,27154,268,101,269,,,,,1,,,,518.37
22/07/2021,22/07/2021,0016_Remarketing_Qatar_May'21,7172,15946,100,54,100,,,,,,,,,101.08
22/07/2021,22/07/2021,0016_CPA_Qatar_May'21_LPV,22319,49853,316,171,318,,,,,2,,,,303.54
22/07/2021,22/07/2021,0016_L_CPC_Egypt_June'21_ABTest,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_L_CPC_Egypt_June'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_L_CPMR_Egypt_June'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_L_CPE_Egypt_June'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_L_CPL_Egypt_June'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_CPLPV_Qatar_May'21,39616,94104,401,94,417,,,1,,15,,,,308.21
22/07/2021,22/07/2021,0016_CPMR_Qatar_May'21,91328,97615,253,20,9552,9275,2106,,,23,1,2397,,401.58
22/07/2021,22/07/2021,0016_L_CPC_ABTest_Egypt_May'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_L_CPC_Egypt_May'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_L_CPMR_Egypt_May'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_L_CPE_Egypt_May'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_L_CPL_Egypt_May'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_L_CPL_Egypt_April'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_L_CPC_Egypt_April'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_L_CPMR_Egypt_April'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_L_CPE_Egypt_April'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_L_CPL_Egypt_Mar'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_L_CPMR_Egypt_Mar'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_L_CPC_Egypt_Mar'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_L_CPE_Egypt_Mar'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_L_CPMR_Egypt_Feb'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_L_CPC_Egypt_Feb'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_L_CPL_Egypt_Feb'21_02,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_L_CPL_Egypt_Feb'21_01,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_L_CPE_Egypt_Feb'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_PL_CPC_Egypt_Jan'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_PL_CPMR_Egypt_Jan'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_PL_CPL_Egypt_Jan'21,0,0,,,,,,,,,,,,0
22/07/2021,22/07/2021,0016_PL_CPE_Egypt_Jan'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_CPE_Egypt_Dec'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_Egypt_CPC_Dec'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_CPLPV_Egypt_Dec'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_Egypt_Remarketing_Dec'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_CPC_KSA_Dec'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_CPMR_Auction_Egypt_Dec'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_Egypt_CPA_PreOrder_Dec'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_Egypt_CPA_CRM_Dec'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_CPMR_KSA_Dec'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,New campaign,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_CPMR_TEST_UAE_Nov'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_CPLPV_KSA_Nov'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_CPMR_KSA_Nov'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_CPMR_Auction_Egypt_Nov'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_Egypt_CPC_Nov'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_CPE_Egypt_Nov'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_Egypt_Remarketing_Nov'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_CPLPV_Egypt_Nov'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_Egypt_CPA_CRM_Nov'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_Egypt_CPA_PreOrder_Nov'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_Remarketing_CPC_KSA_Oct'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_CPMR_KSA_Oct'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_CPLPV_KSA_Oct'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_CPMR_Auction_Egypt_Oct'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_Egypt_CPC_Oct'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_Egypt_Remarketing_Oct'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_CPMR_R&F_Egypt_Oct'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_CPLPV_Egypt_Oct'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_Egypt_CPA_PreOrder_Oct'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_Egypt_CPA_CRM_Oct'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_CPE_Egypt_Oct'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_CPV_ND_KSA_Sept'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_CPMR_KSA_ND_Sep'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_Egypt_CPA_CRM_Sept'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_CPV_KSA_Sept'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_CPE_Egypt_Sept'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_Egypt_Remarketing_Sept'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_CPC_KSA_Sept'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_Egypt_Remarketing_Conversion_Sept'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_CPC_Egypt_Sept'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_CPLPV_Egypt_Sept'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_Egypt_CPA_PreOrder_Sept'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_CPMR_Egypt_Sept'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_Egypt_CPA_Aug'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_CPLPV_KSA_Aug'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_Remarketing_CPC_KSA_Aug'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_CPC_KSA_Aug'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_CPLPV_Egypt_Aug'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_CPMR_KSA_Aug'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_CPE_Egypt_Aug'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_CPC_Egypt_Aug'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_CPMR_Egypt_Aug'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_Remarketing_UAE_JulyAugSepOct'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_CPL_Qatar_July'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_CPMR_UAE_JulyAugSeptOct'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_CPA_UAE_Conversions_Orders_JulyAugSepOct'21,15369,20764,121,72,128,,,,2,5,,,6,341.6
21/07/2021,21/07/2021,0016_CPLPV_UAE _JulyAugSepOct'21_Copy,13108,25755,205,73,205,,,,,,,,,202.62
21/07/2021,21/07/2021,0016_CPLPV_UAE_JulyAugSepOct'21,12520,25188,198,100,200,,,1,,1,,,1,202.04
21/07/2021,21/07/2021,0016_Awareness_CPC_UAE_JulyAugSepOct'21,22092,28766,648,37,3300,2631,611,,,21,,353,,220.1
21/07/2021,21/07/2021,0016_L_CPC_Egypt_July'21 – Copy,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_L_CPC_Egypt_July'21,26849,29359,790,102,2988,2162,431,18,2,15,1,695,,34.11
21/07/2021,21/07/2021,0016_L_CPE_Egypt_July'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_L_CPL_Egypt_July'21,10749,12641,57,5,68,,,6,2,3,,,10,57.64
21/07/2021,21/07/2021,0016_L_CPMR_Egypt_July'21,105252,106906,1102,120,15058,13905,1808,10,7,33,1,665,3,182.1
21/07/2021,21/07/2021,0016_CPMR_KSA_July'21,49696,50457,30,,5963,5866,573,1,,65,1,576,,383.98
21/07/2021,21/07/2021,0016_CPMR_KSA_June'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_CPA_Qatar_May'21_SignUps,21220,29483,317,112,319,,,,,2,,,,506.04
21/07/2021,21/07/2021,0016_Remarketing_Qatar_May'21,9998,24314,222,123,222,,,,,,,,,88.71
21/07/2021,21/07/2021,0016_CPA_Qatar_May'21_LPV,33937,84527,688,378,688,,,,,,,,,273.7
21/07/2021,21/07/2021,0016_L_CPC_Egypt_June'21_ABTest,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_L_CPC_Egypt_June'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_L_CPMR_Egypt_June'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_L_CPE_Egypt_June'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_L_CPL_Egypt_June'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_CPLPV_Qatar_May'21,61536,133333,939,268,941,,,,,2,,,,273.6
21/07/2021,21/07/2021,0016_CPMR_Qatar_May'21,91633,97680,273,33,9620,9312,2266,,1,34,,2495,,385.82
21/07/2021,21/07/2021,0016_L_CPC_ABTest_Egypt_May'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_L_CPC_Egypt_May'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_L_CPMR_Egypt_May'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_L_CPE_Egypt_May'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_L_CPL_Egypt_May'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_L_CPL_Egypt_April'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_L_CPC_Egypt_April'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_L_CPMR_Egypt_April'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_L_CPE_Egypt_April'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_L_CPL_Egypt_Mar'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_L_CPMR_Egypt_Mar'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_L_CPC_Egypt_Mar'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_L_CPE_Egypt_Mar'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_L_CPMR_Egypt_Feb'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_L_CPC_Egypt_Feb'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_L_CPL_Egypt_Feb'21_02,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_L_CPL_Egypt_Feb'21_01,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_L_CPE_Egypt_Feb'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_PL_CPC_Egypt_Jan'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_PL_CPMR_Egypt_Jan'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_PL_CPL_Egypt_Jan'21,0,0,,,,,,,,,,,,0
21/07/2021,21/07/2021,0016_PL_CPE_Egypt_Jan'21,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_CPE_Egypt_Dec'21,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_Egypt_CPC_Dec'21,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_CPLPV_Egypt_Dec'21,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_Egypt_Remarketing_Dec'21,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_CPC_KSA_Dec'21,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_CPMR_Auction_Egypt_Dec'21,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_Egypt_CPA_PreOrder_Dec'21,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_Egypt_CPA_CRM_Dec'21,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_CPMR_KSA_Dec'21,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,New campaign,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_CPMR_TEST_UAE_Nov'21,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_CPLPV_KSA_Nov'21,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_CPMR_KSA_Nov'21,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_CPMR_Auction_Egypt_Nov'21,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_Egypt_CPC_Nov'21,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_CPE_Egypt_Nov'21,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_Egypt_Remarketing_Nov'21,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_CPLPV_Egypt_Nov'21,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_Egypt_CPA_CRM_Nov'21,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_Egypt_CPA_PreOrder_Nov'21,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_Remarketing_CPC_KSA_Oct'21,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_CPMR_KSA_Oct'21,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_CPLPV_KSA_Oct'21,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_CPMR_Auction_Egypt_Oct'21,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_Egypt_CPC_Oct'21,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_Egypt_Remarketing_Oct'21,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_CPMR_R&F_Egypt_Oct'21,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_CPLPV_Egypt_Oct'21,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_Egypt_CPA_PreOrder_Oct'21,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_Egypt_CPA_CRM_Oct'21,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_CPE_Egypt_Oct'21,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_CPV_ND_KSA_Sept'21,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_CPMR_KSA_ND_Sep'21,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_Egypt_CPA_CRM_Sept'21,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_CPV_KSA_Sept'21,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_CPE_Egypt_Sept'21,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_Egypt_Remarketing_Sept'21,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_CPC_KSA_Sept'21,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_Egypt_Remarketing_Conversion_Sept'21,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_CPC_Egypt_Sept'21,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_CPLPV_Egypt_Sept'21,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_Egypt_CPA_PreOrder_Sept'21,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_CPMR_Egypt_Sept'21,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_Egypt_CPA_Aug'21,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_CPLPV_KSA_Aug'21,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_Remarketing_CPC_KSA_Aug'21,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_CPC_KSA_Aug'21,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_CPLPV_Egypt_Aug'21,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_CPMR_KSA_Aug'21,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_CPE_Egypt_Aug'21,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_CPC_Egypt_Aug'21,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_CPMR_Egypt_Aug'21,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_Remarketing_UAE_JulyAugSepOct'21,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_CPL_Qatar_July'21,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_CPMR_UAE_JulyAugSeptOct'21,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_CPA_UAE_Conversions_Orders_JulyAugSepOct'21,16112,21587,108,64,113,,,1,,4,,,4,338.48
20/07/2021,20/07/2021,0016_CPLPV_UAE _JulyAugSepOct'21_Copy,12064,25447,209,105,209,,,,,,,,,208.75
20/07/2021,20/07/2021,0016_CPLPV_UAE_JulyAugSepOct'21,11728,25276,229,105,229,,,,,,,,1,208.79
20/07/2021,20/07/2021,0016_Awareness_CPC_UAE_JulyAugSepOct'21,20586,26871,790,35,4114,3305,835,,,19,,448,,220.63
20/07/2021,20/07/2021,0016_L_CPC_Egypt_July'21 – Copy,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_L_CPC_Egypt_July'21,25161,28530,848,98,3064,2177,460,20,5,12,2,679,1,35.15
20/07/2021,20/07/2021,0016_L_CPE_Egypt_July'21,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_L_CPL_Egypt_July'21,13996,17068,70,6,85,,,7,,7,1,,16,60.26
20/07/2021,20/07/2021,0016_L_CPMR_Egypt_July'21,112098,117076,986,73,14550,13510,1495,17,2,35,,620,,179.24
20/07/2021,20/07/2021,0016_CPMR_KSA_July'21,50736,51778,22,,5839,5757,504,1,,58,1,507,,383.78
20/07/2021,20/07/2021,0016_CPMR_KSA_June'21,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_CPA_Qatar_May'21_SignUps,22212,31325,289,107,290,,,,,1,,,2,509.31
20/07/2021,20/07/2021,0016_Remarketing_Qatar_May'21,11196,29089,293,173,293,,,,,,,,,95.85
20/07/2021,20/07/2021,0016_CPA_Qatar_May'21_LPV,36937,96516,889,468,889,,,,,,,,,291.95
20/07/2021,20/07/2021,0016_L_CPC_Egypt_June'21_ABTest,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_L_CPC_Egypt_June'21,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_L_CPMR_Egypt_June'21,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_L_CPE_Egypt_June'21,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_L_CPL_Egypt_June'21,0,0,,,,,,,,,,,,0
20/07/2021,20/07/2021,0016_CPLPV_Qatar_May'21,67025,170231,1141,342,1142,,,,,1,,,,298.35
20/07/2021,20/07/2021,0016_CPMR_Qatar_May'21,87842,93210,322,32,10234,9873,2147,,1,38,,2442,3,382.77
20/07/2021,20/07/2021,0016_L_CPC_ABTest_Egypt_May'21,0,0,,,,,,,,,,,,0
